2.0	13.3
2.1	13.4
2.2	13.7
2.3	15.4
2.4	13.8
2.5	14.4
2.6	14.7
2.7	15.1
2.8	16.5
2.9	18.3
3.0	18.3
3.1	24.8
3.2	20.4
3.3	22.7
3.4	20.6
3.5	23.1
3.6	22.8
3.7	27.3
3.8	35.9
3.9	38.0
4.0	39.7
4.1	53.2
4.2	65.1
4.3	69.7
4.4	93.6
4.5	102.1
4.6	119.1
4.7	133.5
4.8	143.3
4.9	149.4
5.0	162.4
5.1	155.2
5.2	164.3
5.3	159.0
5.4	156.8
5.5	139.7
5.6	126.6
5.7	109.2
5.8	99.3
5.9	80.8
6.0	69.3
6.1	56.8
6.2	52.1
6.3	45.6
6.4	40.2
6.5	37.6
6.6	43.7
6.7	41.9
6.8	40.3
6.9	39.8
7.0	42.3
7.1	40.1
7.2	41.7
7.3	42.1
7.4	44.1
7.5	43.7
7.6	48.3
7.7	44.4
7.8	46.0
7.9	46.9
8.0	46.7
8.1	43.9
8.2	46.2
8.3	46.3
8.4	49.9
8.5	50.0
8.6	48.7
8.7	48.0
8.8	46.0
8.9	51.0
9.0	48.6
9.1	44.8
9.2	49.5
9.3	56.2
9.4	48.1
9.5	47.9
9.6	49.0
9.7	44.4
9.8	46.5
9.9	43.3
10.0	44.6
10.1	43.1
10.2	43.0
10.3	40.9
10.4	45.0
10.5	47.3
10.6	44.4
10.7	48.1
10.8	47.2
10.9	51.2
11.0	50.4
11.1	47.3
11.2	53.8
11.3	56.3
11.4	50.9
11.5	48.7
11.6	45.7
11.7	47.7
11.8	43.9
11.9	45.4
12.0	41.0
12.1	43.9
12.2	44.5
12.3	49.3
12.4	47.3
12.5	48.0
12.6	52.1
12.7	68.1
12.8	77.0
12.9	77.6
13.0	82.8
13.1	109.3
13.2	104.3
13.3	85.3
13.4	82.8
13.5	61.9
13.6	48.7
13.7	45.7
13.8	43.2
13.9	40.4
14.0	39.2
14.1	44.2
14.2	42.1
14.3	45.1
14.4	40.4
14.5	37.8
14.6	44.0
14.7	38.8
14.8	42.2
14.9	44.7
15.0	49.5
15.1	82.0
15.2	127.7
15.3	118.1
15.4	103.7
15.5	76.2
15.6	45.2
15.7	37.1
15.8	38.9
15.9	38.1
16.0	37.4
16.1	37.3
16.2	35.9
16.3	34.2
16.4	32.2
16.5	35.0
16.6	34.5
16.7	33.6
16.8	34.0
16.9	31.7
17.0	31.7
17.1	30.0
17.2	30.4
17.3	37.1
17.4	33.1
17.5	32.2
17.6	31.3
17.7	29.8
17.8	28.2
17.9	33.2
18.0	26.6
18.1	29.4
18.2	29.0
18.3	29.4
18.4	29.9
18.5	31.5
18.6	26.5
18.7	28.9
18.8	27.7
18.9	31.5
19.0	24.4
19.1	28.9
19.2	29.8
19.3	25.8
19.4	25.7
19.5	24.4
19.6	22.1
19.7	28.0
19.8	25.9
19.9	27.1
20.0	23.5
20.1	24.9
20.2	24.1
20.3	25.6
20.4	26.6
20.5	27.0
20.6	25.1
20.7	26.4
20.8	23.7
20.9	24.4
21.0	23.1
21.1	24.0
21.2	24.9
21.3	25.8
21.4	25.8
21.5	23.5
21.6	27.5
21.7	24.1
21.8	27.0
21.9	25.4
22.0	24.4
22.1	22.7
22.2	23.8
22.3	21.7
22.4	21.8
22.5	21.3
22.6	24.8
22.7	24.2
22.8	20.9
22.9	21.3
23.0	21.6
23.1	24.2
23.2	25.8
23.3	22.1
23.4	21.6
23.5	20.3
23.6	23.9
23.7	23.1
23.8	21.3
23.9	20.7
24.0	20.1
24.1	20.3
24.2	20.4
24.3	23.0
24.4	20.8
24.5	20.6
24.6	20.6
24.7	22.2
24.8	20.8
24.9	22.0
25.0	19.3
